7001,2026.6.27,Make Me (Cry),Noah Cyrus Featuring Labrinth,Hot 100 Pop Reference,US/Global,2016,Billboard Hot 100 archive,46,billboard_hot100_bulk_backfill,low
7002,2026.6.27,Lonely Tonight,Blake Shelton Featuring Ashley Monroe,Hot 100 Pop Reference,US/Global,2014,Billboard Hot 100 archive,47,billboard_hot100_bulk_backfill,low
7003,2026.6.27,Your Heart Or Mine,Jon Pardi,Hot 100 Pop Reference,US/Global,2023,Billboard Hot 100 archive,47,billboard_hot100_bulk_backfill,low
7004,2026.6.27,Stay With Me (Brass Bed),Josh Gracin,Hot 100 Pop Reference,US/Global,2005,Billboard Hot 100 archive,47,billboard_hot100_bulk_backfill,low
7005,2026.6.27,I See Your Smile,Gloria Estefan,Hot 100 Pop Reference,US/Global,1993,Billboard Hot 100 archive,48,billboard_hot100_bulk_backfill,low
7006,2026.6.27,Love Me If You Can,Toby Keith,Hot 100 Pop Reference,US/Global,2007,Billboard Hot 100 archive,48,billboard_hot100_bulk_backfill,low
7007,2026.6.27,Love Is A Beautiful Thing,Phil Vassar,Hot 100 Pop Reference,US/Global,2008,Billboard Hot 100 archive,48,billboard_hot100_bulk_backfill,low
7008,2026.6.27,Every Mile A Memory,Dierks Bentley,Hot 100 Pop Reference,US/Global,2006,Billboard Hot 100 archive,48,billboard_hot100_bulk_backfill,low
7009,2026.6.27,I Told You So,Keith Urban,Hot 100 Pop Reference,US/Global,2007,Billboard Hot 100 archive,48,billboard_hot100_bulk_backfill,low
7010,2026.6.27,I Need You,The Pointer Sisters,Hot 100 Pop Reference,US/Global,1983,Billboard Hot 100 archive,48,billboard_hot100_bulk_backfill,low
7011,2026.6.27,Had A Dream (Sleeping With The Enemy),Roger Hodgson,Hot 100 Pop Reference,US/Global,1984,Billboard Hot 100 archive,48,billboard_hot100_bulk_backfill,low
7012,2026.6.27,Love Me,Tracie Spencer,Hot 100 Pop Reference,US/Global,1992,Billboard Hot 100 archive,48,billboard_hot100_bulk_backfill,low
7013,2026.6.27,"Baby, Come Over (This Is Our Night)",Samantha Mumba,Hot 100 Pop Reference,US/Global,2001,Billboard Hot 100 archive,49,billboard_hot100_bulk_backfill,low
7014,2026.6.27,Don't Forget To Remember Me,Carrie Underwood,Hot 100 Pop Reference,US/Global,2006,Billboard Hot 100 archive,49,billboard_hot100_bulk_backfill,low
7015,2026.6.27,Do You Wanna Get Away,Shannon,Hot 100 Pop Reference,US/Global,1985,Billboard Hot 100 archive,49,billboard_hot100_bulk_backfill,low
7016,2026.6.27,Bizarre Love Triangle,FRENTE!,Hot 100 Pop Reference,US/Global,1994,Billboard Hot 100 archive,49,billboard_hot100_bulk_backfill,low
7017,2026.6.27,Someday Out Of The Blue,Elton John,Hot 100 Pop Reference,US/Global,2000,Billboard Hot 100 archive,49,billboard_hot100_bulk_backfill,low
