17501,2026.6.27,가,BOBBY,Korean Hip-Hop / Rap Pop,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17502,2026.6.27,내가 네게 (Whisper),소녀시대-태티서 (Girls' Generation-TTS),K-pop Dance,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17503,2026.6.27,단발머리 (Short Hair),AOA,K-pop Dance,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17504,2026.6.27,미친거 아니야?,2PM,K-pop Dance,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17505,2026.6.27,빨개요,현아,K-pop Dance,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17506,2026.6.27,사람냄새,정인,Korean Hip-Hop / Rap Pop,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17507,2026.6.27,소격동,서태지,Korean Pop Reference,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17508,2026.6.27,쉽지않아 (Missing),틴탑,K-pop Dance,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17509,2026.6.27,어려운 여자,장범준,Korean Pop Reference,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17510,2026.6.27,Brand New Day,버벌진트,Korean Hip-Hop / Rap Pop,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17511,2026.6.27,울어도 돼,비투비,K-pop Dance,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17512,2026.6.27,청춘연가,넬 (NELL),Korean Pop Reference,KR,2014,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17513,2026.6.27,Crazy (Guilty Pleasure) (Feat. 아이언),종현 (JONGHYUN),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17514,2026.6.27,슬퍼지려 하기 전에 (R&B Vers.),쿨 (COOL),K-pop Dance,KR,2004,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17515,2026.6.27,초대,엄정화,K-pop Dance,KR,1998,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17516,2026.6.27,콩 (Feat. 주영) (Hide And Seek),매드클라운,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17517,2026.6.27,현명한 선택,소찬휘,K-pop Dance,KR,2006,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17518,2026.6.27,SHAKE THAT BRASS (Feat. 태연 (소녀시대)),Amber Liu (엠버),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17519,2026.6.27,Catch Me If You Can,소녀시대 (GIRLS' GENERATION),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17520,2026.6.27,EL DORADO,EXO,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17521,2026.6.27,TRANSFORMER,EXO,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17522,2026.6.27,Awoo,림킴 (김예림),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17523,2026.6.27,Feedback (피드백),키썸 (Kisum),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17524,2026.6.27,Kiss My Lips,보아 (BoA),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17525,2026.6.27,My Type 2 (Feat. 강민경&산체스),버벌진트,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17526,2026.6.27,니가 처음이야 (Feat. 기리보이),ABLE (장현승),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17527,2026.6.27,CUPID,카라,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17528,2026.6.27,잘됐으면 좋겠다,홍대광,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17529,2026.6.27,Johnny (쟈니),에일리(Ailee),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17530,2026.6.27,내가 (Feat. Beenzino & The Quiett),Dok2,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17531,2026.6.27,다쳐 (Hurt Locker),나인뮤지스,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17532,2026.6.27,싫대 (Feat. 범키),버벌진트,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17533,2026.6.27,아침부터 아침까지 (ah-ah),틴탑,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17534,2026.6.27,애처럼 굴지마 (Feat. 기리보이),씨스타,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17535,2026.6.27,AWESOME (Feat. 박재범 & GRAY),로꼬,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17536,2026.6.27,Married To The Music,SHINee (샤이니),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17537,2026.6.27,My Number,치타 (CHEETAH),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17538,2026.6.27,Sweet Girl,B1A4,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17539,2026.6.27,심상치 않아 (Feat. 주영),키썸 (Kisum),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17540,2026.6.27,신데렐라 (Cinderella),CNBLUE (씨엔블루),Korean Pop Reference,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17541,2026.6.27,쎈언니,제시 (Jessi),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17542,2026.6.27,좋은 날 (Feat. 거미),베이식 (Basick),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17543,2026.6.27,"Me, Myself & I (Prod. by 버벌진트) (Feat. 제시, 휘성)",헤이즈 (Heize),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17544,2026.6.27,그 아버지에 그 아들,San E (산이),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17545,2026.6.27,스트레스 (Stress),태연 (TAEYEON),Korean Pop Reference,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17546,2026.6.27,연락해 (Feat. 화사),릴보이 (lIlBOI),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17547,2026.6.27,LOVE TALK (Feat. 화사 of 마마무),키썸 (Kisum),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17548,2026.6.27,My Love (Feat. 베이식),효린,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17549,2026.6.27,PARACHUTE (Feat. 오혁 & Dok2),코드 쿤스트 (CODE KUNST),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17550,2026.6.27,"거북선 Remix (Feat. G2, B-Free, Okasian & ZICO)",팔로알토 (Paloalto),Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17551,2026.6.27,그냥가요 (Feat. 휘인 Of 마마무),황문섭,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17552,2026.6.27,사슬 (Chained Up),VIXX (빅스),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17553,2026.6.27,아무도 모르게,MC몽,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17554,2026.6.27,있어줘 (Feat. Lydia Paek),다이나믹 듀오,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17555,2026.6.27,3인칭의 필요성,넬 (NELL),Korean Pop Reference,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17556,2026.6.27,Butterfly,방탄소년단,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17557,2026.6.27,ROCKnROLLbaby (Feat. will.i.am),싸이 (PSY),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17558,2026.6.27,댄스쟈키,싸이 (PSY),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17559,2026.6.27,미친개 (Feat. San E),예지,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17560,2026.6.27,아저씨SWAG (Feat. 개코 of Dynamic Duo),싸이 (PSY),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17561,2026.6.27,크리스마스잖아요,B1A4,K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17562,2026.6.27,보라빛향기,WABLE (와블),K-pop Dance,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17563,2026.6.27,아니라고,iKON,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17564,2026.6.27,왜 또,iKON,Korean Hip-Hop / Rap Pop,KR,2015,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
17565,2026.6.27,잘 지내고 있니,윤미래,Korean Hip-Hop / Rap Pop,KR,2016,Melon Monthly Chart Top 100,50,melon_monthly_chart_bulk_backfill,low
