31501,2026.6.28,I Remember Clifford,Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,1989,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31502,2026.6.28,My Old Flame,Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,2004,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31503,2026.6.28,Lester Left Town,Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,2011,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31504,2026.6.28,Imagination (B),Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,1997,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31505,2026.6.28,Siboney (Part 2),Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,1998,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31506,2026.6.28,Nails,Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,1997,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31507,2026.6.28,Heart Place,Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,1996,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31508,2026.6.28,Melody Express,Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,1997,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31509,2026.6.28,A Handful of Stars,Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,1955,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31510,2026.6.28,Serenade in Blue,Stan Getz,Jazz Blues / Hard Bop,US/Global,1955,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31511,2026.6.28,Nobody Else but Me,Stan Getz,Jazz Standard / Classic Recording Reference,US/Global,1991,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31512,2026.6.28,For You,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1995,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31513,2026.6.28,Somebody Loves Me,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,2002,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31514,2026.6.28,Sunny,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1969,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31515,2026.6.28,My Heart Stood Still,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,2002,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31516,2026.6.28,Amanhã (Tomorrow),Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1966,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31517,2026.6.28,On a Clear Day (You Can See Forever),Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1999,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31518,2026.6.28,Younger Than Springtime,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1974,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31519,2026.6.28,A Fine Romance,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1959,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31520,2026.6.28,Wandering,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1969,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31521,2026.6.28,Charlie,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1979,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31522,2026.6.28,Love You Madly,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1954,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31523,2026.6.28,Who Can I Turn To,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1968,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31524,2026.6.28,Samba de Orfeu,Oscar Peterson,Jazz Bossa Nova / Latin Standard,BR/US/Global,1966,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31525,2026.6.28,How Insensitive,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1966,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31526,2026.6.28,My One and Only Love,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1993,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31527,2026.6.28,Night Child,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1979,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31528,2026.6.28,Soliloquy (Blues for Dr. John),Oscar Peterson,Jazz Blues / Hard Bop,US/Global,1979,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31529,2026.6.28,Nighttime,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1997,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31530,2026.6.28,Hungarian Dance,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1995,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31531,2026.6.28,Pompton Turnpike,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,2006,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31532,2026.6.28,9:20 Special,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1993,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31533,2026.6.28,Dancin' Feet,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1979,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31534,2026.6.28,Solar Winds,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1979,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31535,2026.6.28,Exactly Like You,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,2005,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31536,2026.6.28,It Ain't Necessarily So,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1996,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31537,2026.6.28,Eleanor Rigby,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1969,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31538,2026.6.28,Love Ballade,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1997,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31539,2026.6.28,When I Fall in Love,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1998,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31540,2026.6.28,Manhã de carnaval,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1966,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31541,2026.6.28,Jumpin’ at the Woodside,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1993,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31542,2026.6.28,Lester Leaps In,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1993,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31543,2026.6.28,Waltz for Debby,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1987,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31544,2026.6.28,Georgia on My Mind,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1989,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31545,2026.6.28,Teenager,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1979,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31546,2026.6.28,Honey Dripper,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1994,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31547,2026.6.28,Willow Weep for Me,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1997,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31548,2026.6.28,I Got It Bad (and That Ain’t Good),Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1953,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31549,2026.6.28,At Long Last Love,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,2006,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31550,2026.6.28,(Get Your Kicks on) Route 66,Oscar Peterson,Jazz Standard / Classic Recording Reference,US/Global,1997,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31551,2026.6.28,Reunion Blues,Oscar Peterson,Jazz Blues / Hard Bop,US/Global,1997,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31552,2026.6.28,Scenes in the City,Charles Mingus,Jazz Standard / Classic Recording Reference,US/Global,1957,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31553,2026.6.28,I Can’t Get Started,Charles Mingus,Jazz Standard / Classic Recording Reference,US/Global,1964,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31554,2026.6.28,Gunslinging Bird,Charles Mingus,Jazz Standard / Classic Recording Reference,US/Global,1988,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31555,2026.6.28,Montage,Charles Mingus,Bebop / Post-Bop Jazz Standard,US/Global,1990,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31556,2026.6.28,Track B — Duet Solo Dancers: Hearts’ Beat and Shades in Physical Embraces,Charles Mingus,Jazz Standard / Classic Recording Reference,US/Global,1963,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31557,2026.6.28,Why Don’t I,Sonny Rollins,Jazz Standard / Classic Recording Reference,US/Global,1957,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31558,2026.6.28,Autobahn,Sonny Rollins,Jazz Standard / Classic Recording Reference,US/Global,2000,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31559,2026.6.28,My Ideal,Sonny Rollins,Jazz Standard / Classic Recording Reference,US/Global,2012,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31560,2026.6.28,B. Quick,Sonny Rollins,Jazz Standard / Classic Recording Reference,US/Global,1992,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31561,2026.6.28,Who Cares?,Sonny Rollins,Jazz Standard / Classic Recording Reference,US/Global,1962,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
31562,2026.6.28,Long Ago and Far Away,Sonny Rollins,Jazz Standard / Classic Recording Reference,US/Global,1995,MusicBrainz recording search: jazz-tagged recordings,,musicbrainz_jazz_recording_bulk_backfill,medium-low
